dataset,schema_id,num_productions,num_nonterminals,num_terminals,max_rhs_nt,nonlinear_productions,is_linear,has_recursion,has_array,has_nested_object,schema_size,error
test,test_182,183,122,84,2,43,False,False,True,True,5445,
test,test_183,78,60,47,2,23,False,False,True,True,2011,
test,test_184,5,4,3,1,0,True,False,True,True,2354,
test,test_185,41,40,25,2,15,False,False,False,False,3856,
test,test_186,10,10,9,2,3,False,False,False,False,350,
test,test_187,11,8,9,2,1,False,False,True,False,177,
test,test_188,34,30,23,2,13,False,False,False,False,861,
test,test_189,23,20,16,2,7,False,False,False,False,339,
test,test_190,22,20,17,2,6,False,False,True,True,759,
test,test_191,136,98,71,2,43,False,False,False,True,3765,
test,test_192,18,14,11,2,2,False,False,False,False,465,
test,test_193,14,12,11,2,4,False,False,True,False,499,
test,test_194,16,14,13,2,4,False,False,True,True,472,
test,test_195,10,10,9,2,3,False,False,False,False,465,
test,test_196,68,58,37,2,24,False,False,False,True,4632,
test,test_197,12,12,10,2,4,False,False,False,False,421,
test,test_198,74,62,40,2,27,False,False,True,True,3412,
test,test_199,6,6,8,2,1,False,False,False,False,766,
test,test_200,22,18,11,2,3,False,False,False,False,738,
test,test_201,14,14,12,2,4,False,False,False,True,568,
test,test_202,25,24,20,2,9,False,False,False,True,1312,
test,test_203,5,4,1,1,0,True,False,False,False,3051,
test,test_204,38,32,24,2,11,False,False,False,True,1152,
test,test_205,26,26,18,2,10,False,False,False,True,1302,
test,test_206,242,198,66,2,44,False,True,False,False,11402,
test,test_207,18,14,17,2,5,False,False,False,False,1002,
test,test_208,152,132,56,2,52,False,False,False,False,19555,
test,test_209,7,6,9,2,1,False,False,False,False,293,
test,test_210,38,38,23,2,14,False,False,False,True,1258,
test,test_211,11,10,11,2,3,False,False,False,False,881,
test,test_212,10,10,11,2,3,False,False,False,False,459,
test,test_213,904,704,110,2,119,False,True,False,False,50283,
test,test_214,521,360,193,2,150,False,False,True,True,14165,
test,test_215,11,11,9,2,2,False,False,False,False,303,
test,test_216,14,12,12,2,3,False,False,True,False,1015,
test,test_217,872,601,339,2,290,False,True,False,False,73951,
test,test_218,38,32,20,2,7,False,False,True,True,1144,
test,test_219,45,38,26,2,11,False,False,True,True,2201,
test,test_220,489,372,130,2,143,False,False,False,False,30032,
test,test_221,16,14,12,2,4,False,False,True,True,481,
test,test_222,5,4,6,1,0,True,False,False,False,234,
test,test_223,15,14,14,2,5,False,False,False,False,746,
test,test_224,13,4,14,1,0,True,False,False,False,398,
test,test_225,16,14,14,2,4,False,False,True,False,505,
test,test_226,41,33,19,2,9,False,False,False,False,3433,
test,test_227,89,14,90,2,5,False,False,False,True,1339,
test,test_228,27,26,20,2,11,False,False,False,False,712,
test,test_229,16,14,14,2,4,False,False,True,False,479,
test,test_230,420,358,69,2,140,False,False,True,True,7868,
test,test_231,16,14,14,2,4,False,False,True,False,547,
test,test_232,24,22,19,2,8,False,False,False,True,1443,
test,test_233,64,42,45,2,19,False,False,False,False,2737,
test,test_234,12,12,10,2,3,False,False,False,True,473,
test,test_235,152,132,55,2,52,False,False,False,False,19870,
test,test_236,18,16,15,2,5,False,False,True,False,566,
test,test_237,304,171,176,2,78,False,False,True,True,14357,
test,test_238,10,10,7,1,0,True,False,False,False,329,
test,test_239,22,21,10,2,3,False,True,False,True,994,
test,test_240,55,48,30,2,19,False,False,False,True,4202,
test,test_241,8,6,8,2,1,False,False,True,False,145,
test,test_242,8,8,9,2,2,False,False,False,False,445,
test,test_243,24,22,15,2,6,False,False,True,True,692,
test,test_244,28,22,19,2,8,False,False,True,True,1446,
test,test_245,25,18,12,2,2,False,True,True,False,1212,
test,test_246,2,2,2,1,0,True,False,False,False,215,
test,test_247,14,14,10,2,5,False,False,False,True,834,
test,test_248,14,12,11,2,4,False,False,True,False,498,
test,test_249,17,14,9,2,2,False,False,False,False,936,
test,test_250,17,14,9,2,2,False,False,False,False,1781,
test,test_251,18,18,14,2,6,False,False,False,True,680,
test,test_252,29,22,12,2,6,False,False,True,False,784,
test,test_253,12,10,10,2,3,False,False,True,False,510,
test,test_254,66,9,66,2,1,False,False,False,False,2239,
test,test_255,6,6,7,2,1,False,False,False,False,588,
test,test_256,21,18,17,2,6,False,False,False,True,727,
test,test_257,313,178,179,2,82,False,False,True,True,15223,
test,test_258,12,12,11,2,4,False,False,False,False,943,
test,test_259,10,10,10,2,3,False,False,False,False,497,
test,test_260,26,18,22,2,7,False,False,False,False,1444,
test,test_261,318,296,127,2,112,False,False,True,True,9737,
test,test_262,6,6,8,2,1,False,False,False,False,351,
test,test_263,41,34,23,2,14,False,False,True,False,2051,
test,test_264,29,28,21,2,8,False,False,False,True,1862,
test,test_265,14,14,12,2,5,False,False,False,False,684,
test,test_266,15,12,13,2,4,False,False,True,False,383,
test,test_267,10,8,9,2,1,False,False,True,False,353,
test,test_268,80,66,39,2,23,False,False,True,True,3069,
test,test_269,27,22,12,2,4,False,False,True,False,1806,
test,test_270,8,8,8,2,2,False,False,False,False,402,
test,test_271,33,30,23,2,11,False,False,True,True,1686,
test,test_272,164,146,73,2,63,False,False,True,True,5648,
test,test_273,41,39,23,2,10,False,False,False,False,5198,
test,test_274,77,18,74,2,7,False,False,False,False,1099,
test,test_275,12,10,11,2,3,False,False,True,False,547,
test,test_276,164,124,56,2,55,False,False,True,True,3350,
test,test_277,46,38,35,2,16,False,False,False,True,1078,
test,test_278,12,12,10,2,4,False,False,False,False,490,
test,test_279,12,11,12,2,2,False,False,False,False,488,
test,test_280,54,44,17,2,10,False,False,False,False,1676,
test,test_281,12,10,11,2,2,False,True,False,False,1744,
test,test_282,334,266,71,2,72,False,False,True,True,139341,
test,test_283,2,2,1,1,0,True,False,False,False,398,
test,test_284,19,19,13,2,7,False,False,False,False,917,
test,test_285,7,6,1,1,0,True,True,False,False,3772,
test,test_286,82,64,34,2,23,False,False,True,True,2547,
test,test_287,72,60,45,2,24,False,False,True,True,2186,
test,test_288,16,16,13,2,5,False,False,False,True,734,
test,test_289,8,8,7,2,1,False,False,False,False,410,
test,test_290,13,12,10,2,3,False,False,False,False,766,
test,test_291,22,20,13,2,4,False,False,False,False,1690,
test,test_292,12,10,10,2,1,False,False,True,False,828,
test,test_293,19,17,13,2,3,False,False,False,False,1902,
test,test_294,86,72,31,2,29,False,False,True,True,3077,
test,test_295,164,130,46,2,52,False,False,True,False,3385,
test,test_296,947,850,244,2,390,False,False,False,False,73145,
test,test_297,66,52,37,2,23,False,False,True,True,3850,
test,test_298,14,12,12,2,3,False,False,True,False,434,
test,test_299,6,6,7,2,1,False,False,False,False,406,
test,test_300,7,7,6,1,0,True,False,False,False,224,
test,test_301,4,4,5,1,0,True,False,False,False,111,
test,test_302,32,28,25,2,12,False,False,False,False,2698,
test,test_303,20,20,16,2,7,False,False,False,True,1032,
test,test_304,12,12,11,2,4,False,False,False,False,775,
test,test_305,2,2,2,1,0,True,False,False,False,938,
test,test_306,12,12,11,2,3,False,False,False,True,481,
test,test_307,39,36,35,2,25,False,False,False,True,4578,
test,test_308,16,14,13,2,4,False,False,True,True,460,
test,test_309,7,7,6,1,0,True,False,False,False,308,
test,test_310,26,20,20,2,5,False,False,False,True,819,
test,test_311,52,40,19,2,16,False,False,True,True,2611,
test,test_312,16,12,10,2,3,False,True,False,False,1071,
test,test_313,12,10,7,2,1,False,False,False,False,1187,
test,test_314,2,2,1,1,0,True,False,False,False,259,
test,test_315,2,2,1,1,0,True,False,False,False,168,
test,test_316,6,6,7,2,1,False,False,False,False,442,
test,test_317,19,17,12,2,4,False,False,False,False,468,
test,test_318,256,206,80,2,68,False,False,True,True,13711,
test,test_319,14,14,12,2,4,False,False,False,True,547,
test,test_320,31,26,13,2,8,False,True,True,False,948,
test,test_321,16,14,11,2,2,False,False,False,False,1470,
test,test_322,18,14,13,2,4,False,False,True,True,646,
test,test_323,219,74,143,2,35,False,False,True,False,4133,
test,test_324,27,22,12,2,4,False,False,False,False,1538,
test,test_325,97,34,87,2,14,False,False,False,True,3053,
test,test_326,12,10,11,2,3,False,False,False,False,815,
test,test_327,10,10,9,2,3,False,False,False,False,275,
test,test_328,18,14,13,2,5,False,False,False,False,1132,
test,test_329,16,16,13,2,5,False,False,False,True,577,
test,test_330,44,40,29,2,18,False,False,False,False,3133,
test,test_331,14,14,12,2,4,False,False,False,True,593,
test,test_332,46,36,20,2,11,False,False,True,True,1932,
test,test_333,10,8,10,2,2,False,False,True,False,287,
test,test_334,103,86,52,2,27,False,False,False,False,12971,
test,test_335,45,34,20,2,10,False,False,True,True,1628,
test,test_336,6,6,7,2,1,False,False,False,False,509,
test,test_337,236,2,235,1,0,True,False,False,False,1570,
test,test_338,12,12,11,2,4,False,False,False,False,538,
test,test_339,6,6,7,2,1,False,False,False,False,342,
test,test_340,12,11,8,2,2,False,False,False,False,1027,
test,test_341,340,270,77,2,80,False,False,False,False,7750,
test,test_342,78,59,22,2,13,False,False,True,True,2095,
test,test_343,8,8,8,2,2,False,False,False,False,945,
test,test_344,18,16,15,2,5,False,False,True,False,606,
test,test_345,39,28,16,2,6,False,True,False,False,3511,
test,test_346,10,8,9,2,1,False,False,True,True,280,
test,test_347,65,53,30,2,19,False,False,True,False,3439,
test,test_348,4,4,5,1,0,True,False,False,False,107,
test,test_349,34,15,27,2,3,False,False,True,False,748,
test,test_350,16,15,11,2,3,False,False,False,False,1667,
test,test_351,12,12,11,2,3,False,False,False,True,493,
test,test_352,14,12,11,2,3,False,False,True,True,477,
test,test_353,76,70,39,2,25,False,False,True,True,2009,
test,test_354,20,12,18,2,4,False,False,True,False,740,
test,test_355,140,33,119,2,8,False,False,False,False,2127,
test,test_356,12,12,10,2,4,False,False,False,False,988,
test,test_357,2668,2057,305,2,769,False,False,True,True,60274,
test,test_358,25,21,17,2,7,False,False,False,False,657,
test,test_359,14,14,12,2,4,False,False,False,True,687,
test,test_360,10,8,9,2,1,False,False,False,True,287,
test,test_361,34,32,24,2,13,False,False,False,True,2155,
test,test_362,19,18,17,2,7,False,False,True,False,515,
test,test_363,2,2,2,1,0,True,False,False,False,92,
test,test_364,4,4,5,1,0,True,False,False,False,281,
test,test_365,5,4,6,1,0,True,False,False,False,255,
test,test_366,16,16,13,2,5,False,False,False,True,643,
test,test_367,212,166,68,2,57,False,False,True,True,8645,
test,test_368,16,14,14,2,4,False,False,True,False,533,
test,test_369,22,20,16,2,6,False,False,True,True,688,
test,test_370,459,391,115,2,146,False,False,False,False,19658,
test,test_371,476,342,70,2,86,False,False,True,False,14154,
test,test_372,58,54,26,2,22,False,False,True,True,1546,
test,test_373,89,80,21,2,30,False,False,False,True,6256,
test,test_374,16,16,13,2,5,False,False,False,True,637,
test,test_375,16,14,13,2,3,False,False,False,False,461,
test,test_376,8,8,8,2,2,False,False,False,True,374,
test,test_377,12,12,9,2,3,False,True,False,False,1697,
test,test_378,63,55,37,2,23,False,False,False,False,1312,
test,test_379,12,10,10,2,1,False,False,True,False,759,
test,test_380,5,4,1,1,0,True,False,False,True,1269,
test,test_381,4,4,5,1,0,True,False,False,False,247,
test,test_382,12,12,11,2,3,False,False,False,True,481,
test,test_383,242,190,80,2,69,False,False,True,True,10086,
test,test_384,68,64,37,2,25,False,False,False,True,3935,
test,test_385,37,30,13,2,6,False,False,False,False,985,
test,test_386,11,10,9,2,2,False,False,False,False,477,
test,test_387,101,85,35,2,24,False,False,False,False,1742,
test,test_388,297,232,97,2,82,False,False,True,False,21376,
test,test_389,26,26,17,2,11,False,False,False,False,1373,
test,test_390,11,8,10,2,1,False,False,False,True,660,
test,test_391,14,14,11,2,5,False,False,False,True,10051,
test,test_392,22,16,16,2,5,False,False,True,False,704,
test,test_393,14,12,12,2,3,False,False,True,False,497,
test,test_394,16,12,11,2,4,False,False,True,False,282,
test,test_395,26,24,18,2,9,False,False,True,True,807,
test,test_396,41,33,18,2,10,False,False,False,False,4375,
test,test_397,103,91,43,2,35,False,False,False,False,16271,
test,test_398,125,84,70,2,31,False,False,True,True,2753,
test,test_399,84,70,40,2,26,False,False,True,False,1956,
test,test_400,7,6,6,1,0,True,False,False,False,341,
test,test_401,28,22,14,2,7,False,False,True,False,602,
test,test_402,24,22,17,2,9,False,False,False,True,2082,
test,test_403,52,42,22,2,10,False,False,False,True,1453,
test,test_404,12,12,11,2,3,False,False,False,True,486,
test,test_405,58,48,23,2,17,False,False,True,True,1618,
test,test_406,14,14,12,2,4,False,False,False,True,512,
test,test_407,16,14,14,2,4,False,False,True,False,519,
test,test_408,163,45,136,2,18,False,True,False,False,9323,
test,test_409,9,8,8,2,1,False,False,False,False,303,
test,test_410,177,140,63,2,44,False,False,True,True,6588,
test,test_411,39,31,17,2,8,False,False,True,False,3328,
test,test_412,9,8,10,2,2,False,False,False,False,223,
test,test_413,23,18,13,2,3,False,False,False,False,1626,
test,test_414,12,10,9,2,1,False,False,True,False,6705,
test,test_415,61,52,31,2,15,False,False,True,True,2800,
test,test_416,130,90,90,2,40,False,False,True,True,3959,
test,test_417,186,76,98,2,32,False,False,True,True,4226,
test,test_418,38,30,21,2,13,False,False,True,True,930,
test,test_419,10,9,9,2,2,False,False,False,False,613,
test,test_420,18,18,14,2,7,False,False,False,False,748,
test,test_421,174,137,49,2,41,False,False,True,True,3008,
test,test_422,32,28,21,2,8,False,False,False,False,2578,
test,test_423,328,190,181,2,83,False,False,True,True,14895,
test,test_424,14,12,11,2,4,False,False,True,False,865,
test,test_425,8,8,8,2,2,False,False,False,False,415,
test,test_426,14,12,13,2,4,False,False,True,False,503,
test,test_427,22,16,14,2,6,False,False,False,False,471,
test,test_428,8,6,7,1,0,True,False,False,False,410,
test,test_429,16,16,12,2,6,False,False,False,False,443,
test,test_430,20,20,12,2,7,False,False,False,False,1310,
test,test_431,37,30,13,2,6,False,False,False,False,1832,
test,test_432,14,12,11,2,4,False,False,True,False,470,
test,test_433,71,62,51,2,29,False,False,False,False,1328,
test,test_434,29,26,16,2,6,False,False,True,True,1348,
test,test_435,28,26,18,2,9,False,False,False,True,2068,
test,test_436,12,10,9,2,1,False,False,True,False,1209,
test,test_437,109,80,60,2,36,False,False,True,True,5745,
test,test_438,59,45,17,2,9,False,False,False,False,2849,
test,test_439,259,214,76,2,75,False,False,True,True,6837,
test,test_440,19,15,13,2,1,False,False,True,True,11956,
test,test_441,22,21,18,2,8,False,False,False,False,1347,
test,test_442,7,6,6,1,0,True,False,False,False,241,
test,test_443,6,6,7,2,1,False,False,False,False,309,
test,test_444,8,8,9,2,2,False,False,False,False,394,
test,test_445,10,10,12,2,3,False,False,True,False,327,
test,test_446,98,74,55,2,26,False,False,True,True,2384,
test,test_447,22,18,14,2,6,False,False,True,False,1671,
test,test_448,85,75,36,2,28,False,False,True,False,5367,
test,test_449,89,66,55,2,26,False,False,True,True,4862,
test,test_450,464,2,463,1,0,True,False,False,False,6993,
test,test_451,13,12,12,2,4,False,False,False,False,779,
test,test_452,26,26,19,2,11,False,False,False,False,2130,
test,test_453,16,16,13,2,5,False,False,False,True,674,
test,test_454,14,14,12,2,4,False,False,False,True,580,
test,test_455,25,24,14,2,8,False,False,False,True,611,
test,test_456,500,466,193,2,190,False,False,True,True,15062,
test,test_457,10,8,9,2,1,False,False,True,False,166,
test,test_458,5,4,3,1,0,True,False,True,False,19965,
test,test_459,8,8,8,2,2,False,False,False,True,353,
test,test_460,18,16,15,2,5,False,False,True,False,588,
test,test_461,22,22,18,2,9,False,False,True,False,1081,
test,test_462,16,16,12,2,5,False,False,False,True,689,
test,test_463,121,98,44,2,41,False,False,True,True,7276,
test,test_464,37,36,24,2,14,False,False,False,True,2335,
test,test_465,39,16,38,2,6,False,False,False,False,946,
test,test_466,8,6,8,2,1,False,False,True,False,289,
test,test_467,22,18,17,2,6,False,False,True,True,560,
test,test_468,28,28,19,2,8,False,False,False,True,841,
test,test_469,22,21,19,2,6,False,False,True,False,22649,
test,test_470,16,16,12,2,6,False,False,False,False,600,
test,test_471,70,64,35,2,22,False,False,True,True,1937,
test,test_472,4,4,5,1,0,True,False,False,False,289,
test,test_473,9,8,6,1,0,True,False,False,True,237,
test,test_474,11,9,8,2,1,False,False,False,True,683,
test,test_475,334,224,131,2,110,False,False,True,False,16360,
test,test_476,16,12,12,2,4,False,False,False,False,560,
test,test_477,19,18,16,2,6,False,False,False,True,467,
test,test_478,369,225,206,2,112,False,False,True,True,19163,
test,test_479,65,64,41,2,30,False,False,True,False,2745,
test,test_480,7,6,7,1,0,True,False,True,False,1777,
test,test_481,74,66,41,2,31,False,False,False,False,3289,
test,test_482,126,118,54,2,44,False,False,True,True,3148,
test,test_483,6,6,7,2,1,False,False,False,True,347,
test,test_484,16,14,12,2,4,False,False,True,True,521,
test,test_485,16,14,12,2,5,False,False,True,False,931,
test,test_486,12,12,12,2,4,False,False,False,False,492,
test,test_487,16,16,13,2,5,False,False,False,True,646,
test,test_488,10,10,10,2,3,False,False,False,False,455,
test,test_489,13,12,10,2,3,False,False,False,False,569,
test,test_490,10,8,11,2,2,False,False,False,False,434,
test,test_491,16,14,12,2,5,False,False,True,False,534,
test,test_492,132,91,78,2,36,False,False,False,False,2420,
test,test_493,25,23,18,2,6,False,False,True,False,23818,
test,test_494,14,12,12,2,3,False,False,True,False,437,
test,test_495,5,4,3,1,0,True,False,True,False,190,
test,test_496,607,496,148,2,168,False,True,False,False,69642,
test,test_497,17,14,9,2,2,False,False,False,False,665,
test,test_498,27,22,11,2,4,False,False,False,False,1132,
test,test_499,10,10,9,2,2,False,False,False,True,459,
test,test_500,9,7,2,1,0,True,True,False,False,674,
test,test_501,25,22,15,2,5,False,False,True,False,1047,
test,test_502,115,92,53,2,43,False,False,True,False,7574,
test,test_503,14,12,11,2,4,False,False,True,False,495,
test,test_504,17,14,9,2,2,False,False,False,False,1781,
test,test_505,20,20,14,2,8,False,False,False,False,678,
test,test_506,192,135,65,2,40,False,True,False,True,18136,
test,test_507,22,18,13,2,6,False,False,True,False,463,
test,test_508,31,25,18,2,10,False,False,True,False,2411,
test,test_509,49,38,28,2,14,False,False,False,True,1245,
test,test_510,14,14,12,2,4,False,False,False,True,580,
test,test_511,16,12,12,2,4,False,False,False,False,562,
test,test_512,6,6,8,2,1,False,False,False,False,374,
test,test_513,28,24,18,2,9,False,False,True,True,789,
test,test_514,125,88,69,2,34,False,False,True,True,8074,
test,test_515,228,118,153,2,57,False,False,False,True,4266,
test,test_516,16,16,13,2,5,False,False,False,True,639,
test,test_517,32,29,16,2,6,False,False,False,False,3539,
test,test_518,30,30,21,2,12,False,False,False,True,2135,
test,test_519,8,6,7,2,1,False,False,True,False,205,
test,test_520,21,18,19,2,6,False,False,False,True,757,
test,test_521,21,18,12,2,4,False,False,False,False,463,
test,test_522,31,23,21,2,6,False,False,False,False,980,
test,test_523,14,14,12,2,5,False,False,False,False,692,
test,test_524,9,8,10,2,2,False,False,False,False,499,
test,test_525,32,24,17,2,8,False,False,True,False,548,
test,test_526,82,68,35,2,26,False,False,True,True,1449,
test,test_527,16,14,12,2,5,False,False,True,False,521,
test,test_528,10,8,9,2,2,False,False,True,False,605,
test,test_529,16,12,10,2,4,False,False,True,False,680,
test,test_530,14,12,12,2,3,False,False,True,False,485,
test,test_531,92,77,43,2,35,False,False,True,False,3647,
test,test_532,31,24,25,2,9,False,False,False,True,843,
test,test_533,39,30,30,2,10,False,False,False,True,716,
test,test_534,16,12,12,2,4,False,False,False,False,621,
test,test_535,193,154,62,2,49,False,False,True,False,10135,
test,test_536,30,28,20,2,11,False,False,True,True,663,
test,test_537,266,236,72,2,75,False,False,True,True,13545,
test,test_538,16,16,13,2,5,False,False,False,True,577,
test,test_539,8,8,8,2,2,False,False,False,False,1304,
test,test_540,22,21,19,2,6,False,False,True,False,23820,
test,test_541,14,12,13,2,4,False,False,False,False,595,
test,test_542,7,6,6,1,0,True,False,False,False,321,
test,test_543,15,15,10,2,2,False,False,False,False,636,
test,test_544,14,14,12,2,5,False,False,False,False,1016,
test,test_545,7,6,6,1,0,True,False,False,False,138,
test,test_546,184,143,37,2,40,False,False,True,True,3588,
test,test_547,8,8,8,2,2,False,False,False,False,325,
test,test_548,14,12,13,2,4,False,False,False,False,477,
test,test_549,89,44,53,2,20,False,False,False,True,1336,
test,test_550,12,10,8,2,1,False,False,False,False,474,
test,test_551,12,12,10,2,3,False,False,False,True,704,
test,test_552,12,12,10,2,4,False,False,False,False,467,
test,test_553,17,14,9,2,2,False,False,False,True,1398,
test,test_554,4,4,5,1,0,True,False,False,False,342,
test,test_555,60,51,36,2,18,False,False,True,True,2163,
test,test_556,103,96,35,2,40,False,False,True,True,3692,
test,test_557,103,86,53,2,32,False,False,False,False,38192,
test,test_558,14,14,12,2,4,False,False,False,True,2564,
test,test_559,12,8,12,2,2,False,False,True,False,275,
test,test_560,31,25,18,2,9,False,False,True,True,1360,
test,test_561,47,38,28,2,14,False,False,True,True,2169,
test,test_562,12,12,10,2,4,False,False,False,False,761,
test,test_563,211,171,64,2,76,False,False,True,True,11348,
test,test_564,30,30,21,2,13,False,False,False,False,2004,
test,test_565,13,12,14,2,3,False,False,True,True,371,
test,test_566,20,16,12,2,5,False,False,True,False,487,
test,test_567,10,10,10,2,3,False,False,False,False,317,
test,test_568,30,28,20,2,10,False,False,True,True,829,
test,test_569,7,5,1,1,0,True,False,False,False,884,
test,test_570,24,18,18,2,5,False,False,False,False,1248,
test,test_571,440,356,52,2,157,False,False,True,True,27797,
test,test_572,8,8,6,2,1,False,False,False,False,406,
test,test_573,38,34,27,2,15,False,False,False,False,687,
test,test_574,22,21,19,2,6,False,False,True,False,35354,
test,test_575,16,16,12,2,6,False,False,False,False,1114,
test,test_576,46,44,26,2,15,False,False,True,True,1098,
test,test_577,16,16,13,2,6,False,False,False,False,694,
test,test_578,38,28,19,2,9,False,False,True,False,1478,
test,test_579,10,10,10,2,2,False,False,False,False,1096,
test,test_580,7,6,6,1,0,True,False,False,False,397,
test,test_581,6,6,7,2,1,False,False,False,False,285,
test,test_582,6,6,8,2,1,False,False,False,False,315,
test,test_583,22,21,19,2,6,False,False,True,False,20000,
test,test_584,35,29,17,2,9,False,False,True,False,4426,
test,test_585,16,16,13,2,5,False,False,False,True,569,
test,test_586,322,289,97,2,90,False,False,False,False,19589,
test,test_587,32,30,22,2,11,False,False,True,True,2197,
test,test_588,175,151,60,2,51,False,False,False,False,26325,
test,test_589,2,2,1,1,0,True,False,False,False,180,
test,test_590,10,10,10,2,3,False,False,False,False,451,
test,test_591,16,14,14,2,5,False,False,False,True,1210,
test,test_592,43,37,19,2,14,False,False,False,False,4254,
test,test_593,106,90,43,2,36,False,False,False,False,18706,
test,test_594,44,35,19,2,9,False,False,False,False,4498,
test,test_595,14,14,12,2,4,False,False,False,True,582,
test,test_596,104,90,44,2,39,False,False,True,False,7686,
test,test_597,9,9,8,2,2,False,False,False,True,436,
test,test_598,16,16,13,2,5,False,False,False,True,626,
test,test_599,186,110,72,2,52,False,False,True,True,8179,
test,test_600,14,14,12,2,4,False,False,False,True,510,
test,test_601,14,14,13,2,5,False,False,False,False,376,
test,test_602,703,597,136,2,247,False,False,True,True,22322,
test,test_603,289,14,285,2,5,False,False,True,False,5529,
test,test_604,678,433,60,2,107,False,False,True,False,34860,
test,test_605,30,26,16,2,10,False,False,True,False,647,
test,test_606,192,104,144,2,44,False,False,True,False,8505,
test,test_607,618,505,146,2,170,False,True,False,False,69896,
test,test_608,134,120,53,2,44,False,False,False,False,22328,
test,test_609,22,22,17,2,8,False,False,False,True,1394,
test,test_610,26,24,18,2,9,False,False,True,False,648,
test,test_611,32,26,12,2,5,False,False,False,False,2458,
test,test_612,59,52,29,2,15,False,False,True,True,1435,
test,test_613,20,20,15,2,8,False,False,False,False,1795,
test,test_614,17,16,16,2,6,False,False,False,False,1019,
test,test_615,57,56,34,2,21,False,False,False,True,1858,
test,test_616,36,25,17,2,5,False,False,False,False,1978,
test,test_617,8,8,9,2,2,False,False,False,False,446,
test,test_618,32,26,14,2,5,False,False,True,False,2671,
test,test_619,209,156,48,2,54,False,False,True,False,8673,
test,test_620,17,14,10,2,2,False,False,False,False,1065,
test,test_621,7,6,7,1,0,True,False,True,False,4240,
test,test_622,10,10,10,2,3,False,False,False,False,447,
test,test_623,33,24,27,2,6,False,False,False,True,2175,
test,test_624,16,14,12,2,4,False,False,True,True,509,
test,test_625,32,30,22,2,8,False,False,False,True,1714,
test,test_626,23,18,13,2,3,False,False,False,False,1626,
test,test_627,52,38,34,2,13,False,False,True,True,1379,
test,test_628,2,2,2,1,0,True,False,False,False,2762,
test,test_629,4,4,5,1,0,True,False,False,False,234,
test,test_630,14,14,12,2,4,False,False,False,True,585,
test,test_631,6,6,7,2,1,False,False,False,False,508,
test,test_632,123,97,33,2,36,False,False,True,False,2490,
test,test_633,139,114,65,2,53,False,False,True,True,3032,
test,test_634,22,18,10,2,3,False,False,False,False,1104,
test,test_635,14,14,12,2,4,False,False,False,True,569,
test,test_636,6,4,7,1,0,True,False,False,False,193,
test,test_637,42,38,22,2,13,False,False,True,False,982,
test,test_638,581,382,250,2,180,False,False,True,True,25974,
test,test_639,626,497,131,2,197,False,False,True,False,27363,
test,test_640,504,342,238,2,163,False,False,True,True,25201,
test,test_641,8,8,8,2,2,False,False,False,False,396,
test,test_642,26,26,13,2,6,False,False,False,False,1739,
test,test_643,12,12,11,2,3,False,False,False,True,520,
test,test_644,148,108,75,2,50,False,False,False,True,4283,
test,test_645,31,28,21,2,12,False,False,False,False,930,
test,test_646,12,12,11,2,4,False,False,False,False,479,
test,test_647,16,16,13,2,5,False,False,False,True,709,
test,test_648,7,6,9,2,1,False,False,False,False,298,
test,test_649,45,18,40,2,6,False,False,True,False,1341,
test,test_650,52,46,26,2,19,False,False,True,True,2460,
test,test_651,7,6,7,1,0,True,False,True,False,2566,
test,test_652,25,23,18,2,6,False,False,True,False,30144,
test,test_653,5,4,6,1,0,True,False,False,False,362,
test,test_654,22,8,24,2,2,False,False,False,False,1027,
test,test_655,10,10,9,2,2,False,False,False,False,596,
test,test_656,16,12,12,2,4,False,False,False,False,530,
test,test_657,51,22,41,2,7,False,False,True,False,1393,
test,test_658,47,40,22,2,11,False,False,False,False,1162,
test,test_659,14,14,12,2,4,False,False,False,True,591,
test,test_660,72,54,26,2,10,False,True,False,False,3020,
test,test_661,59,56,36,2,23,False,False,False,True,5098,
test,test_662,22,22,16,2,9,False,False,False,False,1480,
test,test_663,70,64,32,2,24,False,False,True,False,1726,
test,test_664,8,8,8,2,2,False,False,False,False,595,
test,test_665,12,12,11,2,4,False,False,False,False,531,
test,test_666,61,53,27,2,15,False,False,True,True,2291,
test,test_667,1183,909,280,2,451,False,False,True,False,83568,
test,test_668,4,4,5,1,0,True,False,False,False,265,
test,test_669,34,26,19,2,11,False,False,False,False,1836,
test,test_670,14,14,11,2,5,False,False,False,True,10347,
test,test_671,11,8,11,2,2,False,False,True,False,624,
test,test_672,75,70,41,2,28,False,False,True,False,1603,
test,test_673,72,60,29,2,23,False,False,True,True,3176,
test,test_674,12,10,13,2,3,False,False,False,False,383,
test,test_675,29,24,14,2,6,False,False,True,True,23347,
test,test_676,16,14,12,2,4,False,False,True,True,449,
test,test_677,20,12,21,2,4,False,False,False,False,638,
test,test_678,125,90,28,2,29,False,True,True,False,7345,
test,test_679,28,22,17,2,7,False,False,True,False,706,
test,test_680,8,8,9,2,2,False,False,False,False,365,
test,test_681,73,62,42,2,22,False,False,True,True,1922,
test,test_682,56,56,18,2,21,False,False,False,True,3061,
test,test_683,12,10,8,2,1,False,False,False,False,426,
test,test_684,14,14,13,2,4,False,False,False,True,683,
test,test_685,14,14,12,2,4,False,False,False,True,584,
test,test_686,516,369,117,2,154,False,False,True,True,109581,
test,test_687,137,118,52,2,43,False,False,False,False,20575,
